"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","year","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","individualCount","occurrenceRemarks","recordedBy","month","day","preparationType","identifiedBy","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","county","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","previousCatalogNumber","sex"
"3028","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42099","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1946",NA,"Brasil","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,"Lâminas: 7597.1 L","JD Torres","08","03",NA,"OV Ferreira","1946",NA,NA,"11","Rio de Janeiro",NA,NA,"18","57442","auto",NA,NA,NA
"3029","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42099","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1946",NA,"Brasil","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,"Lâminas: 7597.5 L","JD Torres","08","03",NA,"OV Ferreira","1946",NA,NA,"11","Rio de Janeiro",NA,NA,"18","57442","auto",NA,NA,NA
"3030","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42099","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1946",NA,"Brasil","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,"Lâminas: 7597.4 L","JD Torres","08","03",NA,"OV Ferreira","1946",NA,NA,"11","Rio de Janeiro",NA,NA,"18","57442","auto",NA,NA,NA
"3031","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42099","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1946",NA,"Brasil","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,"Lâminas: 7597.3 L","JD Torres","08","03",NA,"OV Ferreira","1946",NA,NA,"11","Rio de Janeiro",NA,NA,"18","57442","auto",NA,NA,NA
"3032","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3033","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"F"
"3034","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3035","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"F"
"3036","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"F"
"3037","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3038","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"F"
"3039","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3040","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"F"
"3041","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3042","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"F"
"3043","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"F"
"3044","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3045","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"F"
"3046","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3047","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3048","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"F"
"3049","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3050","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"F"
"3051","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3052","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3053","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","42728","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Rio de Janeiro","Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,"Antenor","05","12",NA,"NL Cerqueira","1948",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3054","2018-01-11 15:58:45-02","Fiocruz","FIOCRUZ-CMN","s/n","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1946",NA,"Brasil","Rio de Janeiro","Trapicheiro","-43.2075004577637","-22.9027996063232",NA,NA,"SFA","11","08",NA,"NL Cerqueira","1946",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"M"
"3055","2018-01-11 15:58:43-02","Fiocruz","FIOCRUZ-CMN","s/n","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1946",NA,"Brasil","Rio de Janeiro","Trapicheiro","-43.2075004577637","-22.9027996063232",NA,NA,"SFA","11","08",NA,"NL Cerqueira","1946",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,"F"
"3056","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","3907","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1935",NA,"Brasil","Bahia",NA,"-38.510799407959","-12.9710998535156",NA,NA,"C Carvalho","04","02",NA,NA,NA,NA,NA,NA,"Salvador",NA,NA,NA,"26018","auto",NA,NA,"F"
"3057","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","4157","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1935",NA,"Brasil","Bahia",NA,"-38.510799407959","-12.9710998535156",NA,NA,"J Gomes","04","15",NA,NA,NA,NA,NA,NA,"Salvador",NA,NA,NA,"26018","auto",NA,NA,"F"
"3058","2018-01-11 15:58:45-02","Fiocruz","FIOCRUZ-CMN","s/n","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1929",NA,"Brasil","Bahia","Paripe","-38.510799407959","-12.9710998535156",NA,"Lâminas: 652 T","SFA","01","29",NA,NA,NA,NA,NA,NA,"Salvador",NA,NA,NA,"26018","auto",NA,NA,"M"
"3059","2018-01-11 15:58:45-02","Fiocruz","FIOCRUZ-CMN","s/n","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1930",NA,"Brasil","Bahia","Pirajá","-38.510799407959","-12.9710998535156",NA,NA,"RC Shannon","10",NA,NA,NA,NA,NA,NA,NA,"Salvador",NA,NA,NA,"26018","auto",NA,NA,"F"
"3060","2018-01-11 15:58:45-02","Fiocruz","FIOCRUZ-CMN","s/n","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1930",NA,"Brasil","Bahia","Pirajá","-38.510799407959","-12.9710998535156",NA,NA,"RC Shannon","10",NA,NA,NA,NA,NA,NA,NA,"Salvador",NA,NA,NA,"26018","auto",NA,NA,"F"
"3061","2018-01-11 15:58:45-02","Fiocruz","FIOCRUZ-CMN","s/n","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1930",NA,"Brasil","Bahia","Pirajá","-38.510799407959","-12.9710998535156",NA,NA,"SFA",NA,NA,NA,NA,NA,NA,NA,NA,"Salvador",NA,NA,NA,"26018","auto",NA,NA,"M"
"3062","2018-01-11 15:58:45-02","Fiocruz","FIOCRUZ-CMN","s/n","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1930",NA,"Brasil","Bahia","Pirajá","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salvador",NA,NA,NA,"26018","auto",NA,NA,"M"
"3063","2018-01-11 15:58:41-02","Fiocruz","FIOCRUZ-CMN","18697","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1938",NA,"Brasil","Pará","Belterra","-54.7083015441895","-2.44305992126465",NA,NA,"SNB Santos","06","14",NA,NA,NA,NA,NA,NA,"Santarém",NA,NA,NA,"205258","auto",NA,NA,"F"
"3064","2018-01-11 15:58:43-02","Fiocruz","FIOCRUZ-CMN","42876","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1948",NA,"Brasil","Pará","Maicá","-54.7083015441895","-2.44305992126465",NA,NA,"NL Cerqueira","12","07",NA,"NL Cerqueira","1949",NA,NA,"01","Santarém",NA,NA,"10","205258","auto",NA,NA,"F"
"3065","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","366","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)",NA,NA,"Brasil","Espírito Santo","São João de Petropolis","-40.6002998352051","-19.9356002807617",NA,"Lâminas: 654 T","SFA",NA,NA,NA,NA,NA,NA,NA,NA,"Santa Teresa",NA,NA,NA,"23813","auto",NA,NA,"M"
"3066","2018-01-11 15:58:45-02","Fiocruz","FIOCRUZ-CMN","s/n","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1938",NA,"Brasil","São Paulo",NA,"-46.3899993896484","-23.9599990844727",NA,NA,"ALA Galvão",NA,NA,NA,"ALA Galvão","1938",NA,NA,NA,"São Vicente",NA,NA,NA,"25482","auto",NA,NA,"F"
"3067","2018-01-11 15:58:45-02","Fiocruz","FIOCRUZ-CMN","s/n","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1938",NA,"Brasil","São Paulo",NA,"-46.3899993896484","-23.9599990844727",NA,NA,"ALA Galvão",NA,NA,NA,"ALA Galvão","1938",NA,NA,NA,"São Vicente",NA,NA,NA,"25482","auto",NA,NA,"F"
"3068","2018-01-11 15:58:45-02","Fiocruz","FIOCRUZ-CMN","s/n","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1938",NA,"Brasil","São Paulo",NA,"-46.3899993896484","-23.9599990844727",NA,NA,"ALA Galvão",NA,NA,NA,"ALA Galvão","1938",NA,NA,NA,"São Vicente",NA,NA,NA,"25482","auto",NA,NA,"F"
"3069","2018-01-11 15:58:43-02","Fiocruz","FIOCRUZ-CMN","43885-1","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)",NA,NA,"Brasil","Amazonas","Base de proteção etnoambiental Suruwahá, Terra indígena Hi-Merimã","-63.1833000183105","-5.62833023071289",NA,NA,"PHF Shimabukuro",NA,NA,NA,"MA Oliveira","2013",NA,NA,"08","Tapauá",NA,NA,"15","517315","auto",NA,NA,"F"
"3070","2018-01-11 15:58:45-02","Fiocruz","FIOCRUZ-CMN","s/n","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1938",NA,"Brasil","Rio de Janeiro",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"RC Shannon","03",NA,NA,NA,NA,NA,NA,NA,"Teresópolis",NA,NA,NA,"38539","auto",NA,NA,"F"
"3071","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","30160","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1943",NA,"Brasil","Rio de Janeiro","Fazenda Boa Fé","-42.9655990600586","-22.4122009277344",NA,"Lâminas: 5639 P","L Gomes","02","18",NA,NA,NA,NA,NA,NA,"Teresópolis",NA,NA,NA,"38539","auto",NA,NA,"F"
"3072","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","30160","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1943",NA,"Brasil","Rio de Janeiro","Fazenda Boa Fé","-42.9655990600586","-22.4122009277344",NA,"Lâminas: 5640 P","L Gomes","02","18",NA,NA,NA,NA,NA,NA,"Teresópolis",NA,NA,NA,"38539","auto",NA,NA,"F"
"3073","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","30165","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1943",NA,"Brasil","Rio de Janeiro","Fazenda Boa Fé","-42.9655990600586","-22.4122009277344",NA,"Lâminas: 5641 PL; 6491 T","L Gomes","02","18",NA,NA,NA,NA,NA,NA,"Teresópolis",NA,NA,NA,"38539","auto",NA,NA,"M"
"3074","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","30168-3","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1943",NA,"Brasil","Rio de Janeiro","Fazenda Boa Fé","-42.9655990600586","-22.4122009277344",NA,"Lâminas: 5108 P L","L Gomes","02","18",NA,"NL Cerqueira",NA,NA,NA,NA,"Teresópolis",NA,NA,NA,"38539","auto",NA,NA,NA
"3075","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","320","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1931",NA,"Brasil","Bahia",NA,"-39.323299407959","-14.3125",NA,NA,"SFA","03",NA,NA,NA,NA,NA,NA,NA,"Ubaitaba",NA,NA,NA,"27575","auto",NA,NA,"F"
"3076","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","289","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1931",NA,"Brasil","Bahia",NA,"-39.323299407959","-14.3125",NA,NA,"NL Cerqueira","03",NA,NA,NA,NA,NA,NA,NA,"Ubaitaba",NA,NA,NA,"27575","auto",NA,NA,"F"
"3077","2018-01-11 15:58:42-02","Fiocruz","FIOCRUZ-CMN","244","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","oswaldoi","Anopheles oswaldoi","(Peryassú, 1922)","1931",NA,"Brasil","Bahia","Mar Grande","-38.6086006164551","-12.9603004455566",NA,NA,"SFA","05",NA,NA,NA,NA,NA,NA,NA,"Vera Cruz",NA,NA,NA,"27816","auto",NA,NA,"F"
"3078","2018-01-11 15:58:46-02","Fiocruz","FIOCRUZ-CMN","6671","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","parvus","Anopheles parvus","(Chagas, 1907)","1936",NA,"Brasil","Goiás",NA,"-48.9528007507324","-16.3267002105713",NA,NA,"GB Fairchild","01","15",NA,NA,NA,NA,NA,NA,"Anápolis",NA,NA,NA,"31830","auto",NA,NA,"F"
